/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_21_58_340.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_21_58_340.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_21_58_340.jpg, -0.3658648, 1, 0, 14.64637
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_21_58_442.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_21_58_442.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_21_58_442.jpg, -0.06062937, 1, 0, 15.58621
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_21_58_547.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_21_58_547.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_21_58_547.jpg, 0, 1, 0, 16.70505
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_21_58_678.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_21_58_678.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_21_58_678.jpg, 0, 1, 0, 18.12345
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_21_58_838.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_21_58_838.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_21_58_838.jpg, -0.182235, 1, 0, 19.74498
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_21_58_947.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_21_58_947.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_21_58_947.jpg, -0.5109386, 1, 0, 20.63618
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_21_59_047.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_21_59_047.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_21_59_047.jpg, -0.8109899, 1, 0, 21.32376
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_21_59_147.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_21_59_147.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_21_59_147.jpg, -0.5099816, 1, 0, 22.27919
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_21_59_253.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_21_59_253.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_21_59_253.jpg, -0.1943579, 1, 0, 23.30373
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_21_59_385.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_21_59_385.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_21_59_385.jpg, 0, 1, 0, 24.61679
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_21_59_486.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_21_59_486.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_21_59_486.jpg, 0, 1, 0, 25.57584
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_21_59_589.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_21_59_589.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_21_59_589.jpg, 0, 1, 0, 26.52586
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_21_59_721.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_21_59_721.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_21_59_721.jpg, -0.2208838, 1, 0, 27.81112
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_21_59_823.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_21_59_823.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_21_59_823.jpg, -0.5290797, 1, 0, 28.5562
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_21_59_923.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_21_59_923.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_21_59_923.jpg, -0.2286236, 1, 0, 29.45351
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_00_059.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_00_059.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_00_059.jpg, 0, 1, 0, 30.18881
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_00_159.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_00_159.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_00_159.jpg, 0, 1, 0, 30.19016
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_00_261.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_00_261.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_00_261.jpg, 0, 1, 0, 30.18961
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_00_398.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_00_398.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_00_398.jpg, -0.1233895, 1, 0, 30.18569
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_00_523.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_00_523.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_00_523.jpg, -0.5001898, 1, 0, 30.13895
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_00_630.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_00_630.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_00_630.jpg, -0.17805, 1, 0, 30.19297
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_00_735.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_00_735.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_00_735.jpg, 0, 1, 0, 30.18837
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_00_863.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_00_863.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_00_863.jpg, 0, 1, 0, 30.19034
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_00_971.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_00_971.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_00_971.jpg, 0, 1, 0, 30.18955
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_01_097.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_01_097.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_01_097.jpg, -0.3750901, 1, 0, 30.16036
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_01_202.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_01_202.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_01_202.jpg, -0.6931407, 1, 0, 30.12192
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_01_333.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_01_333.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_01_333.jpg, -0.3013973, 1, 0, 30.19677
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_01_440.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_01_440.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_01_440.jpg, 0, 1, 0, 30.18756
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_01_561.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_01_561.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_01_561.jpg, 0, 1, 0, 30.18998
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_01_666.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_01_666.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_01_666.jpg, 0, 1, 0, 30.19036
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_01_777.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_01_777.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_01_777.jpg, 0.3318937, 1, 0, 30.16455
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_01_900.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_01_900.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_01_900.jpg, 0, 1, 0, 30.18823
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_02_036.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_02_036.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_02_036.jpg, 0, 1, 0, 30.19017
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_02_168.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_02_168.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_02_168.jpg, 0, 1, 0, 30.18979
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_02_275.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_02_275.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_02_275.jpg, 0, 1, 0, 30.19007
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_02_406.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_02_406.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_02_406.jpg, 0, 1, 0, 30.19031
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_02_538.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_02_538.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_02_538.jpg, 0, 1, 0, 30.1897
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_02_671.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_02_671.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_02_671.jpg, 0, 1, 0, 30.19063
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_02_774.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_02_774.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_02_774.jpg, 0, 1, 0, 30.19039
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_02_902.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_02_902.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_02_902.jpg, 0, 1, 0, 30.19041
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_03_005.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_03_005.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_03_005.jpg, -0.05156779, 1, 0, 30.19079
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_03_136.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_03_136.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_03_136.jpg, 0, 1, 0, 30.19024
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_03_267.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_03_267.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_03_267.jpg, 0, 1, 0, 30.19029
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_03_374.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_03_374.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_03_374.jpg, 0, 1, 0, 30.19023
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_03_504.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_03_504.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_03_504.jpg, -0.3875134, 1, 0, 30.15773
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_03_608.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_03_608.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_03_608.jpg, -0.07441592, 1, 0, 30.19131
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_03_740.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_03_740.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_03_740.jpg, 0, 1, 0, 30.19003
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_03_843.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_03_843.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_03_843.jpg, 0, 1, 0, 30.19029
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_03_971.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_03_971.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_03_971.jpg, -0.217206, 1, 0, 30.17852
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_04_073.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_04_073.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_04_073.jpg, -0.2851145, 1, 0, 30.18259
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_04_179.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_04_179.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_04_179.jpg, 0, 1, 0, 30.1886
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_04_285.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_04_285.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_04_285.jpg, 0, 1, 0, 30.19004
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_04_412.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_04_412.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_04_412.jpg, 0, 1, 0, 30.19031
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_04_512.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_04_512.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_04_512.jpg, 0, 1, 0, 30.19032
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_04_619.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_04_619.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_04_619.jpg, 0, 1, 0, 30.19029
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_04_743.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_04_743.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_04_743.jpg, -0.2210312, 1, 0, 30.17599
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_04_846.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_04_846.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_04_846.jpg, 0, 1, 0, 30.18984
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_04_952.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_04_952.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_04_952.jpg, 0, 1, 0, 30.19026
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_05_052.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_05_052.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_05_052.jpg, 0, 1, 0, 30.19029
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_05_180.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_05_180.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_05_180.jpg, 0, 1, 0, 30.19029
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_05_312.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_05_312.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_05_312.jpg, -0.3986042, 1, 0, 30.15613
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_05_414.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_05_414.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_05_414.jpg, -0.1476274, 1, 0, 30.19057
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_05_518.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_05_518.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_05_518.jpg, -0.137166, 1, 0, 30.18885
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_05_622.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_05_622.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_05_622.jpg, -0.3196077, 1, 0, 30.17745
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_05_746.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_05_746.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_05_746.jpg, 0, 1, 0, 30.1879
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_05_848.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_05_848.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_05_848.jpg, 0, 1, 0, 30.19009
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_05_952.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_05_952.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_05_952.jpg, 0, 1, 0, 30.19028
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_06_083.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_06_083.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_06_083.jpg, 0, 1, 0, 30.18958
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_06_183.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_06_183.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_06_183.jpg, 0, 1, 0, 30.1903
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_06_284.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_06_284.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_06_284.jpg, -0.1102259, 1, 0, 30.18701
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_06_412.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_06_412.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_06_412.jpg, 0, 1, 0, 30.19034
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_06_521.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_06_521.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_06_521.jpg, 0, 1, 0, 30.19028
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_06_654.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_06_654.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_06_654.jpg, -0.1091759, 1, 0, 30.18732
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_06_783.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_06_783.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_06_783.jpg, 0, 1, 0, 30.1903
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_06_919.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_06_919.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_06_919.jpg, -0.1107152, 1, 0, 30.18628
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_07_052.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_07_052.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_07_052.jpg, 0, 1, 0, 30.19029
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_07_180.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_07_180.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_07_180.jpg, -0.3841832, 1, 0, 30.15849
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_07_280.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_07_280.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_07_280.jpg, -0.08090115, 1, 0, 30.19132
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_07_386.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_07_386.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_07_386.jpg, -0.398607, 1, 0, 30.16777
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_07_521.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_07_521.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_07_521.jpg, -0.3905561, 1, 0, 30.18977
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_07_651.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_07_651.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_07_651.jpg, -0.001989841, 1, 0, 30.187
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_07_782.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_07_782.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_07_782.jpg, 0, 1, 0, 30.19001
/home/steve/Self Driving Car/data/IMG/center_2019_06_02_11_22_07_918.jpg, /home/steve/Self Driving Car/data/IMG/left_2019_06_02_11_22_07_918.jpg, /home/steve/Self Driving Car/data/IMG/right_2019_06_02_11_22_07_918.jpg, 0.1174679, 1, 0, 30.18098
